id,hour,lat,lon,mag,depth,nsta,label
05016,21,32.7875,129.2803,4.1,9.1,32,1
05017,06,37.1775,141.7197,5.4,40.8,40,1
05021,15,37.7087,141.7800,4.2,64.5,41,1
05023,05,35.4240,133.8338,3.0,9.0,20,1
05025,18,42.3497,143.0492,4.7,51.8,40,1
05028,00,32.6082,132.1158,3.9,37.2,38,1
05030,10,35.7353,140.7202,4.7,51.8,39,1
05033,01,41.4817,141.9788,5.2,64.7,40,1
05034,11,43.9617,144.9930,3.4,5.7,20,1
05036,03,30.9893,130.4197,5.1,135.8,40,1
05037,12,42.8157,142.7002,4.7,82.3,39,1
05038,01,26.8353,127.1997,5.1,86.6,11,1
05039,19,37.3132,136.7688,3.6,5.1,20,1
05040,20,36.6967,140.6467,3.8,6.4,20,1
05041,00,35.4080,140.3400,3.0,30.9,20,1
05044,16,35.8950,138.1373,3.5,4.8,20,1
05048,03,36.1608,140.1008,4.6,54.5,38,1
05050,06,29.5737,129.6863,3.4,7.0,19,1
05051,23,36.8172,138.7283,3.9,4.9,20,1
05053,12,32.7218,130.0235,4.2,15.9,20,1
05055,21,30.7780,131.4830,5.6,43.8,33,1
05056,07,24.4333,124.1768,4.2,15.1,11,1
05058,21,32.6030,130.7337,2.9,8.6,20,1
05061,20,43.6473,147.6328,5.7,35.0,40,1
05066,09,35.6483,140.6753,4.7,51.0,40,1
05069,01,36.3435,140.0535,3.8,71.8,35,1
05070,05,37.0853,140.6042,4.5,6.0,20,1
05071,08,39.3398,142.0602,4.5,48.2,40,1
05072,09,35.8597,137.5698,3.5,6.0,20,1
05073,23,35.8728,137.5815,3.6,5.5,20,1
05077,08,35.8660,137.5943,3.3,7.2,20,1
05078,21,43.5627,147.8328,5.7,31.0,39,1
05081,10,38.2638,141.6032,4.4,54.3,47,1
05082,13,35.3917,133.8575,3.0,4.8,20,1
05083,21,27.9872,129.3847,4.2,29.4,27,1
05088,16,35.8128,140.1683,4.4,61.3,38,1
05089,17,38.9702,141.7223,4.3,65.0,40,1
05092,07,36.4530,140.6055,4.1,55.7,40,1
05093,09,39.4960,140.4227,2.9,9.7,20,1
05096,09,35.7968,140.0912,5.0,64.5,36,1
05098,18,35.8363,139.9923,4.5,102.4,40,1
05099,00,36.4567,141.0522,3.9,44.5,35,1
05101,17,34.0185,135.1870,2.8,3.6,20,1
05102,11,36.7475,140.5750,4.8,10.5,19,1
05104,11,42.8262,141.4707,2.8,9.6,20,1
05105,02,27.8042,140.1288,6.1,474.6,39,1
05106,19,39.5263,140.4250,3.3,9.0,20,1
05107,23,39.5213,140.4275,3.1,8.8,20,1
05109,23,32.7455,130.6598,2.9,10.7,20,1
05112,05,37.2767,141.6523,5.3,46.1,39,1
05114,06,34.7555,139.6440,4.2,21.9,35,1
05116,16,37.3458,141.5953,4.8,44.8,40,1
05117,00,36.2457,137.5230,2.1,2.6,20,1
05119,04,36.8087,140.5380,4.2,8.4,20,1
05123,01,40.0225,141.9528,4.2,8.9,40,1
05124,18,28.3267,131.2770,5.6,97.7,34,1
05125,21,37.0615,141.1445,4.2,50.8,40,1
05127,22,36.8025,140.7763,4.3,73.8,40,1
05128,13,33.9970,135.2355,3.5,7.9,20,1
05129,21,36.8150,140.5305,4.8,8.0,20,1
05131,16,36.1228,139.8497,4.0,49.1,40,1
05132,11,37.1642,136.9295,3.5,15.8,20,1
05133,12,37.1645,136.9287,3.7,15.7,20,1
05134,18,32.3520,140.7453,6.0,46.0,40,1
05136,03,32.8248,130.6107,3.3,4.1,20,1
05141,05,34.3602,134.8907,3.6,12.1,20,1
05142,20,43.1003,145.5967,4.1,48.7,40,1
05143,06,38.8765,142.0795,4.4,49.9,40,1
05144,06,38.1827,141.6865,4.6,51.0,40,1
05145,04,40.9747,142.0123,4.1,57.0,40,1
05148,11,36.8712,136.9803,4.0,13.7,20,1
05150,04,34.8530,139.2540,4.4,11.9,11,1
05152,05,33.7765,132.2052,4.3,56.7,40,1
05153,13,39.6337,142.1035,4.1,48.5,40,1
05154,03,34.8473,139.2530,3.4,10.9,11,1
05158,15,28.2117,129.4162,4.2,19.1,25,1
05160,04,36.2623,140.9360,4.2,37.7,35,1
05163,04,36.6942,140.5887,3.7,9.3,20,1
05166,23,24.2543,123.7962,4.4,15.2,10,1
05167,00,24.2407,123.8422,4.2,16.5,10,1
05174,05,38.3043,141.8862,4.2,45.8,40,1
05175,15,29.2765,129.2278,2.9,14.5,18,1
05178,02,35.1863,132.5765,4.2,10.1,20,1
05180,06,35.1962,132.5743,3.8,12.0,20,1
05181,23,31.2703,129.9750,4.0,7.4,39,1
05183,10,34.8252,137.1268,3.6,6.3,20,1
05184,03,29.2182,129.1277,3.6,10.9,20,1
05186,18,35.5600,141.1043,5.1,33.3,40,1
05192,15,37.0825,141.1752,4.2,49.0,39,1
05193,21,41.9667,141.0068,3.1,11.5,38,1
05194,07,40.0415,140.5427,4.1,8.6,19,1
05196,19,40.0595,142.6852,5.1,28.7,38,1
05197,14,35.4930,139.0213,4.3,27.0,17,1
05199,19,36.6395,137.8897,3.0,9.1,19,1
05200,19,26.4598,127.2403,4.4,60.7,27,1
05203,21,43.4493,144.0057,2.9,0.0,20,1
05204,18,31.9588,130.1253,3.9,11.2,40,1
05205,22,35.2318,138.6242,3.6,17.4,20,1
05206,05,35.1677,140.5753,4.9,16.7,39,1
05207,19,35.2397,140.2757,4.0,13.1,20,1
05209,11,35.3482,140.3305,4.2,25.9,20,1
05211,04,34.8443,135.6262,3.9,13.0,20,1
05212,07,34.8458,135.6128,3.9,10.6,20,1
05215,15,35.1317,140.2423,3.8,11.1,20,1
05216,06,36.6963,140.5845,3.5,9.5,20,1
05220,14,35.1087,140.2633,4.3,12.8,39,1
05224,03,33.4332,130.3793,4.2,14.4,20,1
05226,17,38.2643,142.1568,4.9,39.0,34,1
05229,15,36.6042,140.9697,4.0,47.6,40,1
05231,23,40.9377,141.2117,3.2,8.9,20,1
05233,18,37.1908,141.1953,4.9,21.0,40,1
05235,12,35.1952,140.5497,4.7,58.5,39,1
05237,03,38.5475,141.0212,4.2,105.2,40,1
05239,00,35.1393,135.6878,3.3,5.6,20,1
05240,02,36.8005,140.5467,4.2,8.4,20,1
05241,19,34.8477,135.6235,4.0,11.5,20,1
05243,10,43.2698,146.2752,4.4,45.8,39,1
05244,03,42.7663,142.0022,0.0,38.9,17,1
05245,03,42.5493,141.9340,4.4,30.3,15,1
05250,05,42.6238,141.9692,4.1,36.1,25,1
05251,06,42.7867,141.9812,3.9,38.9,19,1
05254,09,42.7073,141.9908,3.8,33.7,20,1
05256,14,42.7933,141.9822,4.2,34.9,21,1
05258,22,42.6123,141.9530,4.0,29.7,20,1
05259,23,42.7795,142.0042,4.1,34.4,24,1
05263,04,42.6180,141.9660,4.1,36.4,27,1
05268,05,42.5902,141.9487,3.8,27.6,20,1
05269,04,37.7760,141.0942,4.0,70.6,39,1
05271,22,41.2480,142.3752,5.0,47.4,40,1
05272,01,42.6120,141.9495,4.2,31.1,40,1
05274,09,42.8042,141.9882,4.3,36.0,40,1
05276,14,36.7412,140.6087,4.9,6.5,20,1
05277,17,36.7255,140.6085,4.2,7.8,20,1
05279,18,36.7097,140.6072,3.7,8.2,20,1
05280,01,38.4712,141.5993,5.0,57.0,39,1
05282,07,42.6413,141.9948,4.2,36.5,40,1
05283,09,36.8000,138.0988,3.5,7.8,20,1
05284,00,36.4502,140.6105,4.1,55.5,40,1
05285,18,42.6358,141.9978,4.3,41.4,40,1
05287,18,42.7707,142.0007,4.2,35.4,40,1
05288,12,36.4290,141.0877,4.6,45.8,40,1
05291,17,34.0218,135.1515,3.1,5.9,20,1
05295,05,32.5863,130.6312,3.7,10.7,20,1
05296,20,35.2503,140.5327,4.3,47.3,38,1
05298,20,38.2712,141.8980,4.7,45.8,41,1
05302,09,36.8030,141.3633,5.0,41.5,40,1
05308,11,39.6317,142.1047,4.1,48.5,39,1
05311,18,33.9217,134.5737,4.1,42.1,40,1
05312,11,41.3368,143.2227,5.7,10.7,40,1
05313,20,36.4423,141.0068,4.5,45.8,40,1
05314,17,33.8662,135.4080,4.0,48.0,40,1
05320,22,39.4888,140.4233,3.0,9.8,20,1
05321,01,39.2633,141.7188,4.6,61.9,40,1
05324,23,37.3430,141.5603,5.0,45.4,40,1
05325,03,42.9537,145.4370,5.0,49.6,16,1
05326,14,31.8377,130.2890,4.2,7.4,26,1
05331,20,35.1757,136.5632,5.5,7.8,40,1
05332,07,34.9633,139.1735,5.0,6.1,14,1
05333,15,34.9808,139.1833,4.7,3.1,14,1
05334,06,34.9587,139.1920,4.7,9.2,14,1
05336,11,34.9607,139.1758,5.9,4.7,14,1
05338,16,28.2685,129.4795,5.2,57.5,8,1
05339,22,34.5805,136.1263,4.3,40.5,39,1
05340,23,36.1538,140.0983,4.7,67.7,40,1
05342,09,36.2367,137.6513,4.6,4.3,40,1
05344,03,36.3282,137.6257,5.6,3.2,37,1
05346,08,35.6330,140.0293,5.3,64.6,40,1
05348,20,28.2930,129.3250,4.8,15.3,10,1
05349,21,35.6303,140.0385,4.7,80.0,40,1
05350,04,38.0155,141.5507,5.2,83.1,38,1
05352,09,30.5685,131.2900,6.6,40.0,22,1
05355,12,32.9372,131.0192,4.8,10.2,33,1
05359,01,34.0997,139.0073,5.2,14.0,40,1
05360,21,36.4560,140.6220,5.2,59.5,40,1
05364,02,34.4250,133.1943,4.5,19.8,34,1
05366,14,36.5895,138.1933,4.2,7.0,38,1
05367,06,34.0468,133.5028,4.6,13.1,37,1
05368,03,36.0593,135.7942,5.0,15.0,39,1
05370,21,35.1130,137.0265,4.8,44.9,40,1
05371,22,36.6407,139.4300,4.2,9.5,40,1
05372,19,35.8680,137.5882,3.7,7.5,40,1
05375,19,32.9895,131.1777,4.0,12.1,32,1
05381,01,42.5237,140.8227,3.6,8.0,26,1
05383,03,42.5193,140.8263,4.1,6.5,26,1
05385,08,42.5282,140.8470,3.8,4.7,27,1
05389,10,42.5283,140.8222,3.2,4.7,23,1
05390,10,42.5375,140.8058,3.0,4.3,23,1
05393,10,42.5185,140.8453,3.0,5.7,21,1
05397,12,42.5278,140.8467,3.8,5.7,26,1
05398,13,42.5227,140.8465,3.9,5.5,25,1
05399,13,42.5423,140.8193,3.3,2.1,16,1
05400,13,42.5223,140.8200,3.9,6.2,26,1
05402,14,42.5308,140.8163,3.4,5.3,24,1
05403,14,42.5153,140.8252,3.2,5.8,26,1
05404,15,42.5318,140.8505,3.2,5.2,25,1
05405,16,42.5258,140.8202,3.2,4.0,26,1
05406,17,42.5123,140.8255,3.0,6.1,26,1
05408,18,42.5105,140.8228,3.6,7.0,25,1
05409,18,42.5133,140.8327,4.2,6.8,25,1
05411,20,42.5238,140.8157,3.6,4.3,25,1
05418,05,42.5243,140.8130,3.1,5.1,27,1
05419,07,42.5173,140.8135,3.8,7.1,27,1
05425,18,33.3210,131.4865,4.2,10.9,25,1
05427,18,32.6845,130.7585,4.0,10.3,29,1
05429,15,31.0430,131.6305,6.0,36.0,24,1
05430,11,34.1010,139.4650,4.0,10.5,45,1
05433,15,34.1033,139.4368,4.8,11.5,40,1
05434,16,34.1072,139.4278,4.5,12.0,41,1
05437,17,34.1045,139.4375,3.6,11.8,44,1
05441,03,34.1022,139.4377,4.4,14.1,37,1
05448,12,34.2378,139.1723,5.1,12.7,39,1
05449,12,34.1923,139.1422,4.2,12.1,41,1
05450,13,34.1392,139.3365,5.5,17.1,37,1
05451,13,34.1267,139.3647,5.2,18.0,39,1
05452,15,34.1330,139.3605,5.7,19.0,40,1
05453,17,34.1313,139.3640,4.7,19.4,40,1
05454,18,34.1470,139.3435,4.9,19.6,40,1
05458,09,34.1888,139.2937,4.6,19.5,55,1
05459,18,34.1903,139.2475,4.6,15.8,40,1
05460,00,34.1668,139.3158,4.5,20.6,41,1
05461,08,34.1615,139.3473,5.1,18.0,35,1
05462,04,34.1912,139.2543,5.1,19.7,38,1
05465,09,34.1610,139.3615,4.9,15.8,40,1
05466,10,34.1302,139.3342,4.7,19.8,35,1
05467,11,34.1527,139.3477,4.8,17.3,36,1
05470,13,34.1397,139.3722,4.5,18.6,33,1
05471,15,34.1195,139.3440,5.7,17.9,34,1
05480,22,34.1868,139.2292,4.3,13.2,23,1
05484,03,34.2112,139.2495,5.2,16.5,33,1
05485,03,34.2092,139.2308,5.2,17.3,41,1
05488,15,34.2050,139.2455,4.7,17.0,40,1
05489,22,34.1843,139.2810,4.8,18.0,40,1
05490,00,34.2142,139.2413,4.9,16.7,40,1
05491,01,34.2220,139.2927,5.5,12.0,39,1
05493,03,34.1950,139.2722,4.4,15.6,39,1
05497,01,34.1720,139.2750,4.7,18.1,38,1
05499,17,34.2000,139.2243,4.5,16.8,25,1
05501,20,34.1308,139.2437,4.6,14.0,21,1
05502,20,34.2008,139.2527,4.8,15.6,25,1
05503,22,34.1975,139.2575,5.0,15.4,25,1
05505,04,34.1945,139.2740,5.2,15.8,25,1
05506,12,34.1958,139.2863,5.3,18.1,31,1
05507,14,34.1702,139.3350,4.5,15.8,23,1
05509,15,34.1783,139.2453,4.8,9.9,31,1
05510,16,34.3720,139.1928,4.4,6.9,40,1
05511,21,34.1707,139.3057,4.4,17.3,40,1
05512,23,34.1453,139.3053,4.8,14.5,39,1
05515,03,34.1777,139.2628,5.0,13.3,37,1
05516,19,34.1968,139.2785,5.4,10.3,34,1
05517,03,34.1675,139.3277,5.5,14.6,49,1
05519,05,34.4065,139.2313,4.3,7.0,12,1
05520,06,34.1527,139.2945,4.6,15.3,34,1
05521,10,34.4148,139.2620,4.8,7.2,39,1
05522,10,34.4120,139.2540,4.4,9.8,38,1
05524,21,34.1652,139.3382,5.0,16.2,39,1
05525,20,34.2282,139.1737,4.8,9.2,35,1
05527,20,34.2362,139.2490,4.2,13.9,40,1
05529,21,34.2102,139.1763,4.8,10.2,38,1
05530,06,34.1577,139.3015,5.3,14.0,40,1
05531,06,34.1315,139.3700,4.1,12.6,28,1
05534,12,34.2187,139.2522,4.4,13.1,27,1
05536,12,34.1740,139.2633,4.7,16.8,32,1
05539,13,34.2103,139.2280,4.0,16.8,39,1
05540,23,34.2118,139.2540,4.6,15.4,37,1
05541,03,34.2280,139.2518,4.1,13.8,38,1
05542,11,34.2233,139.2472,4.4,12.6,26,1
05543,16,34.2305,139.2045,4.7,14.7,26,1
05544,19,34.2273,139.2368,4.6,16.9,27,1
05546,00,34.2043,139.2333,4.5,14.2,29,1
05548,12,34.1873,139.3155,4.9,14.3,37,1
05553,06,34.1633,139.3427,5.4,15.3,26,1
05554,06,34.1595,139.2545,5.1,15.4,24,1
05560,18,34.1440,139.3275,5.3,15.9,28,1
05561,02,34.3783,139.1952,3.3,7.0,24,1
05564,03,34.1292,139.3690,5.1,16.5,38,1
05566,19,34.2040,139.2055,4.3,11.5,38,1
05571,00,34.1802,139.2355,5.1,14.5,44,1
05573,22,34.1658,139.3463,4.8,15.8,37,1
05575,06,34.5152,139.2328,4.4,10.2,34,1
05576,07,34.5283,139.2248,3.9,9.3,38,1
05578,19,34.1833,139.3472,4.9,15.0,41,1
05581,16,34.1918,139.2583,4.4,18.1,28,1
05585,19,34.2148,139.2370,4.8,14.5,37,1
05587,19,34.2197,139.2540,4.3,12.5,24,1
05589,20,34.1803,139.3212,5.1,15.1,38,1
05591,20,34.2160,139.2375,4.4,15.1,40,1
05593,20,34.2152,139.2290,4.7,13.5,29,1
05594,20,34.2193,139.2488,4.3,12.7,28,1
05598,21,34.2245,139.2227,4.3,15.0,39,1
05599,22,34.2218,139.2350,3.6,15.0,37,1
05600,23,34.3307,139.1890,3.4,2.4,18,1
05601,23,34.2198,139.2278,4.1,14.3,24,1
05602,23,34.2300,139.2218,4.9,14.6,40,1
05603,00,34.2357,139.2142,4.2,14.3,40,1
05604,00,34.2343,139.2248,4.7,11.6,27,1
05606,02,34.2365,139.2165,4.6,13.6,41,1
05607,03,34.3283,139.1982,3.6,4.3,33,1
05609,03,34.2162,139.2145,4.3,10.7,25,1
05610,03,34.2350,139.2425,4.2,12.8,27,1
05614,08,34.2543,139.1825,4.4,11.0,28,1
05615,03,34.2177,139.2352,4.9,14.6,39,1
05617,20,34.1960,139.2863,4.7,14.5,41,1
05620,12,34.2362,139.2047,4.6,11.5,37,1
05621,13,34.2077,139.2300,4.7,14.5,38,1
05623,17,34.2923,139.1278,4.6,7.9,39,1
05624,03,34.1903,139.2535,4.7,13.8,38,1
05626,23,34.1563,139.3212,4.6,13.7,39,1
05628,00,34.1685,139.2833,5.0,13.9,35,1
05634,04,34.1368,139.3600,4.8,15.2,31,1
05635,04,34.1208,139.2820,4.4,16.0,19,1
05637,04,34.1622,139.2958,4.4,16.8,25,1
05640,06,34.1635,139.4045,4.7,0.0,19,1
05641,11,34.1872,139.3612,4.7,6.3,23,1
05644,22,34.3763,139.2370,3.4,2.5,24,1
05646,05,34.2972,139.1743,4.5,7.6,37,1
05648,21,34.5002,139.2078,4.2,12.2,41,1
05649,23,34.1007,139.3730,5.0,18.5,29,1
05650,00,42.2012,142.5503,4.8,29.9,23,1
05651,13,34.5355,135.6478,4.1,8.3,36,1
05655,11,32.6978,130.7703,4.0,8.8,30,1
05656,08,35.5337,139.7065,4.6,86.0,40,1
05657,14,29.3915,129.4428,5.0,27.0,29,1
05658,12,29.3883,129.4613,4.4,24.4,19,1
05661,22,35.1842,133.4240,4.2,5.3,20,1
05663,08,35.3855,133.2853,3.8,7.7,21,1
05665,13,35.1393,133.1502,5.6,6.8,39,1
05666,20,35.3638,133.3145,4.3,7.3,21,1
05667,21,35.3723,133.3072,4.4,9.9,33,1
05671,09,29.4103,129.4448,4.4,23.0,32,1
05672,04,34.3985,139.2043,4.9,12.6,37,1
05673,16,35.3580,133.2935,4.6,9.0,36,1
05676,14,24.4830,123.7497,3.7,9.1,5,1
05682,19,44.4687,147.4093,6.1,141.3,33,1
05683,11,35.3877,137.1172,4.8,48.1,45,1
05684,13,33.5887,132.3573,4.7,46.4,37,1
05685,08,35.4660,134.4900,5.6,10.6,38,1
05686,14,34.2098,139.0772,3.0,8.4,39,1
05687,17,29.4128,129.3462,4.6,15.2,29,1
05688,14,33.9055,134.4942,4.5,13.2,40,1
05689,09,35.4217,133.2967,4.5,11.0,40,1
05690,07,34.7933,137.5488,5.0,32.3,38,1
05691,19,34.0347,132.7293,4.5,46.9,40,1
05693,04,40.6130,141.9212,5.6,63.4,39,1
05697,08,36.1755,139.8077,4.7,55.6,40,1
05701,05,40.9955,142.4365,6.4,37.7,39,1
05703,07,27.7820,141.7715,5.9,41.0,32,1
05705,18,34.8677,137.1255,4.3,15.8,40,1
05706,01,33.8305,135.4243,4.3,25.0,37,1
05707,05,28.3038,129.4428,4.4,32.8,12,1
05708,13,34.3630,139.1535,4.7,6.9,36,1
05710,03,35.4528,135.8925,4.5,6.7,20,1
05711,05,34.7172,139.4100,2.2,0.0,33,1
05713,16,39.3193,142.4127,5.5,46.3,32,1
05719,20,35.4638,140.4063,4.8,31.5,26,1
05721,09,34.3837,139.2517,4.8,8.1,39,1
05722,09,34.3493,139.2287,3.7,8.7,26,1
05726,21,35.9988,140.1240,4.8,65.5,39,1
05728,09,36.1288,136.1772,4.7,11.5,20,1
05730,01,38.6067,141.1432,3.6,7.8,20,1
05732,19,33.3488,132.3565,4.9,42.7,40,1
05733,13,36.3020,136.6735,4.7,7.7,18,1
05735,22,34.0628,139.3890,5.1,15.9,39,1
05736,07,37.6877,141.7835,5.9,41.2,32,1
05737,12,36.0902,139.8557,5.0,47.3,39,1
05739,13,31.9972,130.2633,4.9,10.3,40,1
05741,10,36.5387,140.8492,4.4,52.9,40,1
05742,00,35.8688,140.0857,5.3,46.9,39,1
05743,23,35.7385,140.6507,5.3,47.3,35,1
05744,03,35.8672,137.5958,4.7,7.2,20,1
05745,22,38.8888,141.5975,4.6,75.6,37,1
05746,00,38.9507,141.6618,4.9,68.5,32,1
05747,10,35.9412,137.5290,4.2,8.0,20,1
05748,18,36.8415,141.2623,5.1,76.9,40,1
05749,02,34.9103,136.8462,4.1,17.5,20,1
05750,08,35.8610,137.5782,4.1,7.2,20,1
05751,07,38.4175,141.1890,4.0,12.4,20,1
05753,07,38.4468,141.1723,4.2,14.8,20,1
05754,07,38.4650,141.1937,4.0,14.1,20,1
05755,08,38.3905,141.2138,4.0,13.2,20,1
05756,10,38.4508,141.1678,4.0,12.2,20,1
05757,11,38.4473,141.1862,3.8,13.8,20,1
05758,14,38.4033,141.1955,3.7,11.7,20,1
05759,14,38.4613,141.1648,3.8,12.3,20,1
05760,15,38.4862,141.1972,3.9,11.7,20,1
05764,19,38.4258,141.2100,3.5,11.4,20,1
05765,04,38.3845,141.1640,3.6,10.8,20,1
05767,09,38.5197,141.2265,4.6,10.8,20,1
05770,13,29.1750,129.0795,5.2,7.0,12,1
05773,15,42.1888,144.7763,6.1,27.4,39,1
05774,17,42.7352,144.3418,5.2,59.2,40,1
05775,07,42.1910,142.9690,5.2,50.7,40,1
05776,11,42.3597,144.5530,6.5,42.5,38,1
05780,18,42.5653,144.6698,6.4,51.4,40,1
05781,08,42.2530,144.7605,5.9,27.7,40,1
05782,16,35.6137,140.0498,5.1,73.9,40,1
05784,10,37.8322,142.6960,6.8,33.4,29,1
05786,03,36.4325,141.1652,5.8,48.4,39,1
05787,20,34.2100,139.2218,4.4,14.5,30,1
05789,21,42.3170,143.0025,5.3,52.3,40,1
05790,12,31.9742,130.3305,4.8,10.1,39,1
05791,12,34.5597,134.2980,4.6,14.9,20,1
05792,12,38.1440,137.9318,4.4,26.8,39,1
05796,00,34.2793,139.1785,3.4,11.1,35,1
05798,14,34.2157,136.7143,5.4,37.5,37,1
05799,16,36.3978,137.9788,4.0,7.5,20,1
05801,15,40.1437,141.8955,5.3,63.4,32,1
05804,03,42.8322,144.9942,5.8,47.3,40,1
05807,23,43.7377,144.7013,4.8,0.0,20,1
05808,02,40.0330,142.1987,4.6,54.7,32,1
05810,20,36.0803,139.8852,4.7,48.2,39,1
05813,03,35.6157,140.0555,4.6,75.2,40,1
05814,20,37.0825,141.4613,5.0,72.6,32,1
05817,08,35.9333,136.3782,4.8,12.4,20,1
05818,18,37.2625,138.9017,4.4,1.0,13,1
05819,18,37.2902,138.9218,3.8,10.1,11,1
05820,18,37.2215,138.8780,4.7,10.5,16,1
05821,18,37.2817,138.8755,4.4,18.1,15,1
05822,18,37.3942,138.9542,4.8,9.0,12,1
05823,18,37.2158,138.8465,4.4,9.7,20,1
05824,18,37.2210,138.8323,4.6,11.3,23,1
05826,18,37.2743,138.9572,3.9,8.0,21,1
05827,18,37.2743,138.8978,3.8,13.0,20,1
05830,18,37.2368,138.8972,3.9,6.8,20,1
05831,18,37.3268,138.9207,4.3,13.5,17,1
05832,19,37.3540,138.9117,4.7,15.3,20,1
05835,20,37.2313,138.8342,3.6,11.1,20,1
05836,20,37.2120,138.7982,4.5,9.7,20,1
05838,21,37.2728,138.9430,5.0,14.6,20,1
05840,22,37.2745,138.9345,4.4,17.5,18,1
05841,22,37.4225,139.0032,4.2,13.2,20,1
05843,04,37.2863,138.8462,3.1,17.1,20,1
05844,09,37.2165,138.8925,4.8,12.2,20,1
05846,17,37.2873,138.9125,3.9,10.8,20,1
05849,06,37.3183,138.9558,4.9,14.3,20,1
05850,20,37.2313,138.8328,3.9,10.3,20,1
05852,10,37.3512,138.9132,4.3,14.0,20,1
05853,10,37.2638,138.9828,5.1,11.5,19,1
05855,12,37.3943,138.8768,4.4,4.2,20,1
05856,15,37.3998,138.8935,4.0,2.3,20,1
05857,21,37.3033,138.9850,4.3,10.6,20,1
05858,04,37.2118,138.9008,5.0,8.5,20,1
05859,00,37.2182,138.9097,4.1,8.5,20,1
05860,03,33.0775,130.5438,4.2,14.2,40,1
05863,22,37.3498,138.8922,4.4,12.6,20,1
05864,01,37.2520,138.9077,3.3,6.0,20,1
05867,11,37.3825,139.0390,4.7,2.2,20,1
05869,19,42.0803,144.4855,6.3,38.6,40,1
05871,07,42.3258,143.0802,5.6,51.3,39,1
05872,03,42.8837,145.2357,6.0,45.6,39,1
05873,21,37.3948,138.9528,4.5,10.5,20,1
05874,22,38.9420,141.6317,5.0,73.0,34,1
05876,18,35.3117,136.8508,4.7,12.6,20,1
05878,15,32.6378,130.8430,4.1,7.7,40,1
05879,21,37.3707,138.9968,4.7,7.6,20,1
05884,15,33.7253,130.1768,5.4,10.5,38,1
05886,02,37.3728,141.7542,5.3,44.0,32,1
05887,00,33.7078,130.2365,4.0,4.9,40,1
05888,20,33.6685,130.2822,5.0,4.7,38,1
05889,06,33.6798,130.2892,4.7,12.5,36,1
05891,00,36.6620,138.2965,4.1,3.6,20,1
05892,01,33.6703,130.3205,5.0,11.4,40,1
05896,11,31.3062,131.5452,5.8,28.6,40,1
05897,12,37.5710,138.8652,3.3,16.6,20,1
05900,19,37.2147,138.8323,4.3,11.4,20,1
05902,19,36.1262,139.8463,5.0,51.1,39,1
05903,14,35.5527,138.9610,4.4,22.4,20,1
05905,11,43.7097,146.3980,6.0,102.9,40,1
05906,16,36.0393,139.9375,5.1,47.1,39,1
05907,22,37.0797,141.1205,5.6,52.0,32,1
05908,12,33.8242,135.0835,4.3,45.0,32,1
05909,01,37.4373,138.4780,4.8,27.7,40,1
05911,11,35.2307,136.8402,4.8,43.0,39,1
05913,15,36.1878,140.0273,4.3,52.4,38,1
05915,00,32.0833,129.8798,5.1,11.6,39,1
05916,23,35.6885,136.4227,4.4,13.7,20,1
05919,02,34.9415,139.1958,5.8,7.1,13,1
05920,23,38.7027,141.8212,4.6,66.3,32,1
05922,01,34.2243,135.2210,4.5,3.2,20,1
05923,11,42.7020,143.4215,4.7,85.5,40,1
05925,06,38.3912,140.7425,4.3,11.4,20,1
05926,17,34.3527,139.1565,4.8,10.7,36,1
05927,18,34.3313,139.1713,2.9,5.8,38,1
05929,07,33.5062,131.8847,5.3,70.1,32,1
05931,23,42.3303,143.1207,4.8,48.5,40,1
05933,03,28.5167,130.1535,6.0,29.9,13,1
05935,05,37.8732,138.1597,4.9,14.5,40,1
05937,07,43.2605,146.2593,5.0,46.0,33,1
05938,18,37.2668,138.9198,4.8,13.3,20,1
05939,09,41.7318,143.7227,6.2,40.1,39,1
05940,21,40.0895,140.3048,4.2,15.5,20,1
05942,09,37.2020,136.6653,4.7,6.4,18,1
05943,09,37.3138,136.7070,4.5,4.5,31,1
05945,07,37.1668,136.4893,5.3,0.0,30,1
05947,13,37.2820,136.6832,4.7,6.8,35,1
05950,00,42.6707,141.9467,5.6,126.2,39,1
05952,09,33.8893,133.5847,5.3,39.1,33,1
23563,16,37.0955,140.4887,2.2,7.8,20,0
23584,23,37.0502,140.7933,2.9,7.6,20,0
23591,02,37.0382,140.5858,2.9,7.3,20,0
23595,03,37.1945,141.7472,3.9,26.7,31,0
23603,10,38.3943,141.7742,3.7,57.8,30,0
23607,11,36.8180,138.6353,2.6,0.0,20,0
23628,16,37.0003,140.7375,3.0,7.2,18,0
23630,16,38.7763,141.9587,3.0,36.8,30,0
23642,21,37.4715,141.3315,3.2,27.9,35,0
23647,23,34.4887,139.2110,2.1,9.3,30,0
23666,08,36.9645,138.5843,1.3,5.7,20,0
23680,17,37.0183,140.6895,3.5,7.4,20,0
23683,17,37.0960,140.8325,3.1,7.5,20,0
23705,06,37.1140,140.7780,1.7,5.5,18,0
23707,07,37.1040,140.6337,3.2,12.5,20,0
23709,08,38.4610,142.1110,2.8,38.6,28,0
23726,18,37.1142,140.7767,1.9,5.5,20,0
23732,22,38.3340,141.7512,4.1,57.4,25,0
23735,23,37.0852,140.5770,2.3,7.1,20,0
23737,01,38.3432,141.8847,3.8,63.1,26,0
23739,02,37.0250,138.6917,2.2,9.6,19,0
